Model,Power_kW,Torque_Nm,Power_Benchmark_RPM,Torque_Benchmark_RPM,Compression_Enumerator,Weight_kg,Fuel_system,Gearbox,Engine_type,Throttle_pct,RPM,Gear,Speed_kmh,Consumption_L100km,Mileage_km_per_liter
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,10,2581,0,2.6,2.738,36.52
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,58,8809,0,51.1,12.933,7.73
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,83,8489,0,70.5,16.712,5.98
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,59,5303,0,31.3,9.605,10.41
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,55,4068,0,22.4,7.873,12.7
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,27,3340,0,9.0,4.717,21.2
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,71,4163,0,29.6,9.481,10.55
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,89,6906,0,61.5,15.109,6.62
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,59,3535,0,20.9,7.849,12.74
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,27,2479,0,6.7,4.212,23.74
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,34,4557,0,15.5,6.127,16.32
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,37,8122,0,30.1,9.196,10.87
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,58,1544,0,9.0,5.59,17.89
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,43,2327,0,10.0,5.303,18.86
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,20,4875,0,9.8,4.759,21.01
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,5,5933,0,3.0,3.794,26.36
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,19,3002,0,5.7,3.758,26.61
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,99,8033,0,79.5,18.282,5.47
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,39,7686,0,30.0,9.204,10.86
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,15,1039,0,1.6,2.393,41.79
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,20,5428,0,10.9,5.244,19.07
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,58,8125,0,47.1,12.461,8.03
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,79,6190,0,48.9,13.125,7.62
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,35,6932,0,24.3,8.018,12.47
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,62,4768,0,29.6,9.287,10.77
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,5,2563,0,1.3,2.42,41.32
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,38,7234,0,27.5,8.612,11.61
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,74,3458,0,25.6,9.084,11.01
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,91,7257,0,66.0,16.082,6.22
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,68,7867,0,53.5,13.665,7.32
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,22,8615,0,19.0,7.2,13.89
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,68,4681,0,31.8,9.719,10.29
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,53,2209,0,11.7,5.917,16.9
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,76,3846,0,29.2,9.802,10.2
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,83,2834,0,23.5,8.978,11.14
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,29,5152,0,14.9,5.964,16.77
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,77,4860,0,37.4,11.148,8.97
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,25,6999,0,17.5,6.765,14.78
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,98,4507,0,44.2,12.843,7.79
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,88,7676,0,67.5,16.216,6.17
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,8,3321,0,2.7,2.8,35.71
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,11,5218,0,5.7,4.031,24.81
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,59,6583,0,38.8,10.84,9.23
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,39,2486,0,9.7,4.969,20.12
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,95,7868,0,74.7,17.546,5.7
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,17,7908,0,13.4,6.129,16.32
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,46,8161,0,37.5,10.491,9.53
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,82,4626,0,37.9,11.163,8.96
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,36,1052,0,3.8,3.748,26.68
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,13,2438,0,3.2,2.965,33.73
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,67,3523,0,23.6,8.332,12.0
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,59,1651,0,9.7,5.646,17.71
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,51,1281,0,6.5,4.905,20.39
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,48,6249,0,30.0,9.097,10.99
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,87,2537,0,22.1,8.782,11.39
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,86,7206,0,62.0,15.352,6.51
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,92,3199,0,29.4,10.136,9.87
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,68,6699,0,45.6,12.161,8.22
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,21,3829,0,8.0,4.356,22.96
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,16,3982,0,6.4,4.026,24.84
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,50,2419,0,12.1,5.962,16.77
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,42,2433,0,10.2,5.348,18.7
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,59,6506,0,38.4,10.928,9.15
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,51,3043,0,15.5,6.487,15.42
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,68,7125,0,48.4,12.809,7.81
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,55,6551,0,36.0,10.364,9.65
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,92,4011,0,36.9,11.51,8.69
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,42,4049,0,17.0,6.572,15.22
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,18,1341,0,2.4,2.704,36.98
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,40,8189,0,32.8,9.823,10.18
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,72,4734,0,34.1,10.304,9.7
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,50,2585,0,12.9,5.873,17.03
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,46,7721,0,35.5,10.109,9.89
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,35,1346,0,4.7,4.014,24.91
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,30,7510,0,22.5,7.702,12.98
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,12,7805,0,9.4,5.446,18.36
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,27,6387,0,17.2,6.595,15.16
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,99,2884,0,28.6,10.316,9.69
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,43,7121,0,30.6,9.398,10.64
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,38,1199,0,4.6,3.844,26.01
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,68,7860,0,53.4,13.53,7.39
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,43,1655,0,7.1,4.521,22.12
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,24,4024,0,9.7,4.882,20.48
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,68,8683,0,59.0,14.448,6.92
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,45,4692,0,21.1,7.305,13.69
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,88,8872,0,78.1,17.816,5.61
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,89,3160,0,28.1,9.92,10.08
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,19,4061,0,7.7,4.36,22.94
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,36,6456,0,23.2,7.912,12.64
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,75,8237,0,61.8,15.043,6.65
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,71,1574,0,11.2,6.556,15.25
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,83,5115,0,42.5,12.168,8.22
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,59,6071,0,35.8,10.374,9.64
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,46,3871,0,17.8,6.677,14.98
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,97,8412,0,81.6,18.498,5.41
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,52,6759,0,35.1,10.155,9.85
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,98,8685,0,85.1,19.231,5.2
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,82,8776,0,72.0,16.766,5.96
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,7,1213,0,0.8,1.893,52.83
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,86,8627,0,74.2,17.11,5.84
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,51,4478,0,22.8,7.84,12.76
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,37,2814,0,10.4,5.08,19.69
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,28,4666,0,13.1,5.645,17.71
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,100,1140,0,11.4,7.699,12.99
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,78,1090,0,8.5,6.408,15.61
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,6,4709,0,2.8,3.364,29.73
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,76,7086,0,53.9,13.86,7.22
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,84,7092,0,59.6,14.716,6.8
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,50,8433,0,42.2,11.368,8.8
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,22,2607,0,5.7,3.651,27.39
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,17,1998,0,3.4,3.203,31.22
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,98,5881,0,57.6,14.938,6.69
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,93,4821,0,44.8,12.636,7.91
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,51,4693,0,23.9,7.927,12.62
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,74,3460,0,25.6,8.856,11.29
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,6,5626,0,3.4,3.68,27.17
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,73,5933,0,43.3,12.016,8.32
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,71,3406,0,24.2,8.524,11.73
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,78,8418,0,65.7,15.841,6.31
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,21,5167,0,10.9,5.025,19.9
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,95,1917,0,18.2,8.617,11.6
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,82,3719,0,30.5,10.09,9.91
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,46,6226,0,28.6,8.992,11.12
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,73,2027,0,14.8,7.23,13.83
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,81,2209,0,17.9,8.088,12.36
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,18,7540,0,13.6,6.132,16.31
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,37,7583,0,28.1,8.673,11.53
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,55,8338,0,45.9,12.231,8.18
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,72,3743,0,26.9,9.04,11.06
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,52,6513,0,33.9,9.832,10.17
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,5,4462,0,2.2,3.196,31.29
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,88,6679,0,58.8,14.837,6.74
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,31,3766,0,11.7,5.187,19.28
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,64,2413,0,15.4,6.94,14.41
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,28,3623,0,10.1,4.79,20.88
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,82,8995,0,73.8,16.944,5.9
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,80,5199,0,41.6,11.83,8.45
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,99,1253,0,12.4,7.914,12.64
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,54,3485,0,18.8,7.303,13.69
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,27,8049,0,21.7,7.741,12.92
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,13,8023,0,10.4,5.616,17.81
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,34,8457,0,28.8,9.075,11.02
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,90,1987,0,17.9,8.209,12.18
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,75,2603,0,19.5,8.011,12.48
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,51,4461,0,22.8,7.765,12.88
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,12,3746,0,4.5,3.443,29.04
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,93,8191,0,76.2,17.608,5.68
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,30,1880,0,5.6,3.776,26.48
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,76,7577,0,57.6,14.414,6.94
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,33,5151,0,17.0,6.466,15.47
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,49,3452,0,16.9,6.706,14.91
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,29,8192,0,23.8,8.213,12.18
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,52,4347,0,22.6,7.795,12.83
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,38,8028,0,30.5,9.244,10.82
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,98,7743,0,75.9,17.673,5.66
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,19,5035,0,9.6,4.929,20.29
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,69,5593,0,38.6,11.068,9.04
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,17,3764,0,6.4,3.93,25.45
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,34,4549,0,15.5,6.163,16.23
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,35,8462,0,29.6,9.219,10.85
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,7,4675,0,3.3,3.312,30.19
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,76,7422,0,56.4,14.153,7.07
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,36,6356,0,22.9,7.696,12.99
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,81,8821,0,71.5,16.564,6.04
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,32,5380,0,17.2,6.48,15.43
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,19,1613,0,3.1,2.899,34.49
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,68,1659,0,11.3,6.478,15.44
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,9,2090,0,1.9,2.42,41.32
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,43,7256,0,31.2,9.246,10.82
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,87,1587,0,13.8,7.676,13.03
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,66,5274,0,34.8,10.444,9.57
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,89,7596,0,67.6,16.325,6.13
DF Motor Crane 125,5.4,8.0,7846.28,6043.43,9.2,234.18,Unknown,Automatic,Single,71,2729,0,19.4,7.946,12.58
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,7,5949,3,52.6,24.104,4.15
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,37,8550,5,119.0,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,19,4819,1,17.9,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,28,3049,1,13.1,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,65,2155,5,33.7,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,70,4826,5,69.3,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,96,4564,1,17.2,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,69,8623,1,28.0,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,8,8051,4,90.9,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,48,5790,5,82.2,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,63,3739,4,44.9,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,33,2421,3,24.4,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,52,2504,5,38.4,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,49,4976,4,58.1,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,92,2918,1,12.8,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,45,1370,5,23.3,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,31,4254,5,61.7,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,95,5509,2,34.4,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,31,4652,3,42.2,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,62,7159,4,81.4,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,58,2979,2,20.9,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,94,3538,1,14.4,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,52,1497,1,9.0,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,86,2674,2,19.3,25.0,4.0
Eagle-Wing DB 300 Naked,17.6,19.0,6000.0,4500.0,10.0,234.18,Carburettor,5-speed,Single,48,2509,3,25.1,25.0,4.0
